artist_id,artwork_id,title,date,domaine,medium,type,picture_path
356,2046,Albatros,2004,,Sérigraphie,graphisme,images_2/2046.jpg
356,2047,Balzac 4000,2015,,,graphisme,images_2/2047.jpg
356,2048,Balzac 4000,2015,,Impression couleur sur papier,graphisme,images_2/2048.jpg
357,2049,Affiche de la Saison Graphique,2010,,,graphisme,images_2/2049.jpg
358,2050,Autoportrait aux pieds nus,2013,,,graphisme,images_2/2050.jpg
358,2051,Autoportrait aux pieds nus,2013,,Impression couleur sur papier,graphisme,images_2/2051.jpg
359,2052,Affiche de la Saison Graphique,2019,,Sérigraphie,graphisme,images_2/2052.jpg
360,2053,Oriflammes (tiré de la saison graphique),2019,,Bâche,graphisme,images_2/2053.jpg
361,2054,Affiche de la Saison Graphique,2013,,,graphisme,images_2/2054.jpg
361,2055,Affiche de la Saison Graphique,2013,,,graphisme,images_2/2055.jpg
361,2056,Affiche de la Saison Graphique,2014,,,graphisme,images_2/2056.jpg
362,2057,Vladimir,2015,,,graphisme,images_2/2057.jpg
362,2058,Vladimir,2015,,Impression en noir et blanc sur papier,graphisme,images_2/2058.jpg
363,2059,Sans titre mais avec particules,2015,,,graphisme,images_2/2059.jpg
363,2060,Sans titre mais avec particules,2015,,Impression en noir et blanc sur papier,graphisme,images_2/2060.jpg
364,2061,Oriflammes (tiré de la saison graphique),2019,,Bâche,graphisme,images_2/2061.jpg
365,2062,LIG Art Hall,2014,,Impressions offset sur papier,graphisme,images_2/2062.jpg
365,2063,Affiche de la Saison Graphique,2017,,Sérigraphie sur papier,graphisme,images_2/2063.jpg
365,2064,Affiche de la Saison Graphique,2019,,Sérigraphie,graphisme,images_2/2064.jpg
366,2065,Affiche de la Saison Graphique,2014,,,graphisme,images_2/2065.jpg
367,2066,Affiche-programme d'Une Saison Graphique 2016,2016,,Sérigraphie en noir et blanc sur papier,graphisme,images_2/2066.jpg
368,2067,Affiche de la Saison Graphique,2019,,Sérigraphie,graphisme,images_2/2067.jpg
369,2068,Affiche-programme d'Une Saison Graphique 2016,2016,,Sérigraphie en couleur sur papier,graphisme,images_2/2068.jpg
370,2069,Affiche de la Saison Graphique,2010,,,graphisme,images_2/2069.jpg
371,2070,Affiche de la Saison Graphique,2013,,,graphisme,images_2/2070.jpg
372,2071,Sans titre,2015,,,graphisme,images_2/2071.jpg
372,2072,Sans titre,2015,,Impression en noir et blanc sur papier,graphisme,images_2/2072.jpg
373,2073,Tache de vin,2015,,,graphisme,images_2/2073.jpg
373,2074,Tâche de vin,2015,,Impression couleur sur papier,graphisme,images_2/2074.jpg
374,2075,Printed and Unprinted Posters 2003-2008,2008,,,graphisme,images_2/2075.jpg
375,2076,Affiche Alcyon,2017,,Sérigraphie sur papier,graphisme,images_2/2076.jpg
376,2077,Affiche de la Saison Graphique,2019,,Sérigraphie,graphisme,images_2/2077.jpg
377,2078,Affiche de la Saison Graphique,2009,,"Sérigraphie en trois couleurs: noir mat, noir brillant, rose.",graphisme,images_2/2078.jpg
378,2079,Affiche de la Saison Graphique,2019,,Sérigraphie,graphisme,images_2/2079.jpg
379,2080,Oriflammes (tiré de la saison graphique),2019,,Bâche,graphisme,images_2/2080.jpg
380,2081,Affiche programme Une Saison Graphique 15 #1,mars 2015,,Sérigraphie en 2 couleurs,graphisme,images_2/2081.jpg
381,2082,Affiche-programme d'Une Saison Graphique 2016,2016,,Sérigraphie en noir et blanc sur papier,graphisme,images_2/2082.jpg
382,2083,Affiche de la Saison Graphique,2011,,,graphisme,images_2/2083.jpg
383,2084,Eroticotoguo Paris,2003,,Affiche Intervention au tampon et carte originale,graphisme,images_2/2084.jpg
384,2085,Affiche de la Saison Graphique,2017,,Sérigraphie sur papier,graphisme,images_2/2085.jpg
385,2086,Crash,2018,,Poster impression jet d'encre sur papier,graphisme,images_2/2086.jpg
385,2087,Crash,2018,,Poster impression jet d'encre sur papier,graphisme,images_2/2087.jpg
386,2088,La carte de Tendre,2009,,"Affiche pliée, offset noir et blanc et une couleur",graphisme,images_2/2088.jpg
387,2089,La table des matières dialectiques,1997,"Publication, livre, imprimé",Documents divers dans un emboîtage en carton,ouvrage,images_2/2089.jpg
388,2090,Sobre el color. Tratado en blanco y negro para su uso y aplicación,2010,"Publication, livre, imprimé","Livre d'artiste
154 pages",ouvrage,images_2/2090.jpg
388,2091,Listados,2011,"Publication, livre, imprimé","Livre d'artiste
176 pages, impression noir et blanc",ouvrage,images_2/2091.jpg
388,2092,En el aire,2012,"Publication, livre, imprimé",Livre d'artiste,ouvrage,images_2/2092.jpg
388,2093,Whites pages,2013,"Publication, livre, imprimé","Livre d'artiste
100 pages, illustrations couleur",ouvrage,images_2/2093.jpg
389,2094,Question Nary,2001,"Publication, livre, imprimé",,ouvrage,images_2/2094.jpg
390,2095,En/Of 011,2003,"Publication, livre, imprimé","Photographie couleur et disque 33 T dans un emboîtage carton 2 exemplaires différents
Edition de 100, 50 copies
Photo : 30 x 30 cm",ouvrage,images_2/2095.jpg
391,2096,Relève de la garde,2014,"Publication, livre, imprimé",Impression en noir et blanc sur papier,ouvrage,images_2/2096.jpg
392,2097,Ciel,1997,"Publication, livre, imprimé",,ouvrage,images_2/2097.jpg
392,2098,Shrunk drawings I,2000,"Publication, livre, imprimé",,ouvrage,images_2/2098.jpg
392,2099,My mother,2000 - 2001,"Publication, livre, imprimé",,ouvrage,images_2/2099.jpg
392,2100,Ma mère,2000 - 2001,"Publication, livre, imprimé",,ouvrage,images_2/2100.jpg
392,2101,Vertical,2001,"Publication, livre, imprimé",,ouvrage,images_2/2101.jpg
392,2102,Belle Rive,2001 - 2002,"Publication, livre, imprimé",,ouvrage,images_2/2102.jpg
392,2103,Collection (anglais),2001,"Publication, livre, imprimé",,ouvrage,images_2/2103.jpg
392,2104,Collection (français),2001,"Publication, livre, imprimé",,ouvrage,images_2/2104.jpg
392,2105,Shrunk drawings (sketches),2001,"Publication, livre, imprimé",,ouvrage,images_2/2105.jpg
392,2106,How to become Peter,2002,"Publication, livre, imprimé",,ouvrage,images_2/2106.jpg
392,2107,Shrunk drawings III,2002,"Publication, livre, imprimé",,ouvrage,images_2/2107.jpg
392,2108,Light in daylight,2002,"Publication, livre, imprimé",,ouvrage,images_2/2108.jpg
392,2109,N.I.H.R.,2002,"Publication, livre, imprimé",,ouvrage,images_2/2109.jpg
392,2110,Hot water,2002,"Publication, livre, imprimé",,ouvrage,images_2/2110.jpg
392,2111,Shrunk drawings II,2002,"Publication, livre, imprimé",,ouvrage,images_2/2111.jpg
392,2112,Seance,2003,"Publication, livre, imprimé",,ouvrage,images_2/2112.jpg
392,2113,Cahier d'écolière,2003,"Publication, livre, imprimé",,ouvrage,images_2/2113.jpg
392,2114,Moscow's Faces,2003,"Publication, livre, imprimé",,ouvrage,images_2/2114.jpg
392,2115,Moscow's brights lights,2003,"Publication, livre, imprimé",,ouvrage,images_2/2115.jpg
392,2116,"My Friends, my Ennemies",2004,"Publication, livre, imprimé",,ouvrage,images_2/2116.jpg
392,2117,No More Fears,2004,"Publication, livre, imprimé",,ouvrage,images_2/2117.jpg
392,2118,Blue Beard,2008,"Publication, livre, imprimé",,ouvrage,images_2/2118.jpg
393,2119,Printing at home,2010,"Publication, livre, imprimé, Livre",,ouvrage,images_2/2119.jpg
393,2120,Just in Time or a Short History of Production,2015,"Publication, livre, imprimé",,ouvrage,images_2/2120.jpg
394,2121,1785/87/90-2010,s.d.,"Publication, livre, imprimé","26 pages toilées, lacées (13 illustrations couleurs)",ouvrage,images_2/2121.jpg
395,2122,The Book on Books on Artists Books,2013,"Publication, livre, imprimé","Livre d'artiste
290 pages, impression noir et blanc",ouvrage,images_2/2122.jpg
395,2123,Retro-Cyclisme,2014,"Publication, livre, imprimé","12 cartes postales, impression noir et blanc",ouvrage,images_2/2123.jpg
395,2124,Carlo and Fabio Ingrassia,2015,"Publication, livre, imprimé","Catalogue d'exposition
56 pages",ouvrage,images_2/2124.jpg
395,2125,From The Bunker No.1,2016,"Publication, livre, imprimé","Livre d'artiste
158 pages, illustrations couleurs",ouvrage,images_2/2125.jpg
325,2126,Mirror Ball,2005,"Publication, livre, imprimé",80 pages,ouvrage,images_2/2126.jpg
325,2127,Sans titre,2008,"Publication, livre, imprimé","Livre en 2 volumes, 139 images, 278 pages (chaque)
Impression offset noir, reliure carré-collé",ouvrage,images_2/2127.jpg
396,2128,Livre Substitutions,15 septembre 1985,"Publication, livre, imprimé, Livre",Eau-forte et aquatinte sur papier Arches,ouvrage,
397,2129,Sans titre,1969,"Publication, livre, imprimé, Livre",Burin sur papier Arches,ouvrage,images_2/2129.jpg
397,2130,Ici en deux,1982,"Publication, livre, imprimé",Aquatinte et pointe sèche sur papier pur chiffon,ouvrage,images_2/2130.jpg
398,2131,Voix de faits,2013,"Publication, livre, imprimé","Techniques mixtes (acrylique, encre, gouache)",ouvrage,images_2/2131.jpg
398,2132,Voix de faits,2013,"Publication, livre, imprimé","Techniques mixtes (acrylique, encre, gouache)",ouvrage,images_2/2132.jpg
399,2133,"Atelier populaire: oui, atelier bourgeois: non",décembre 2016,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_2/2133.jpg
400,2134,Bienvenu au bord,2011,"Publication, livre, imprimé",,ouvrage,images_2/2134.jpg
401,2135,Pour l'araignée,1965,"Publication, livre, imprimé","Gouache sur papier, gravure en relief",ouvrage,images_2/2135.jpg
401,2136,Livre 1000 Monochromes blancs,1974,"Publication, livre, imprimé, Livre",Estampille sur papier Arches,ouvrage,images_2/2136.jpg
402,2137,Impressions Chantemesle,1993,"Publication, livre, imprimé","Gravure à la manière noire imprimée sur 2 dépliants, papier Hahnemühle, velours",ouvrage,images_2/2137.jpg
402,2138,Silentium,1998,"Publication, livre, imprimé",Gravure à la manière noire,ouvrage,images_2/2138.jpg
402,2139,Edirne,2002,"Publication, livre, imprimé","Livre d'artiste
Sur un texte de Luis Porquet, 9 gravures tirées par l'artiste
Coffrage noir réhaussé d'une plaque gravée",ouvrage,images_2/2139.jpg
403,2140,Les Poquettes volantes,novembre 2010,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_2/2140.jpg
404,2141,Autobiography,2006,"Publication, livre, imprimé",,ouvrage,images_2/2141.jpg
405,2142,"All that is solid melts into air, Notes on Tourism",2008,"Publication, livre, imprimé","Livre d'artiste, quadrichromie. 56 pages",ouvrage,images_2/2142.jpg
405,2143,JET LAG #36 - Voyage autour de ma chambre,2014,"Publication, livre, imprimé","Fanzine, photocopie noir et blanc sur papier argent. 24 pages",ouvrage,images_2/2143.jpg
405,2144,Stubborn cactus,2016,"Publication, livre, imprimé","Livre d'artiste, impression Riso sur papier recyclé Flora. 10 pages",ouvrage,images_2/2144.jpg
406,2145,Un coup de dés jamais n'abolira le hasard,23 octobre 2009,"Publication, livre, imprimé",,ouvrage,images_2/2145.jpg
406,2146,Un coup de dés jamais n'abolira le hasard,8 février 2010,"Publication, livre, imprimé",,ouvrage,images_2/2146.jpg
406,2147,Un coup de dés jamais n'abolira le hasard,14 février 2010,"Publication, livre, imprimé",,ouvrage,images_2/2147.jpg
406,2148,Un coup de dés jamais n'abolira le hasard,8 mai 2010,"Publication, livre, imprimé",,ouvrage,images_2/2148.jpg
406,2149,Un coup de dés n'abolira jamais le hasard,20 mai 2011,"Publication, livre, imprimé",,ouvrage,images_2/2149.jpg
406,2150,Un coup de dés n'abolira jamais le hasard,4 juin 2011,"Publication, livre, imprimé",,ouvrage,images_2/2150.jpg
406,2151,Un coup de dés n'abolira jamais le hasard,2 juillet 2011,"Publication, livre, imprimé",,ouvrage,images_2/2151.jpg
407,2152,Alain Bernardini: C'est dedans,décembre 2010,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_2/2152.jpg
408,2153,TOUT,2004,"Publication, livre, imprimé","Série de 26 cartes postales éditées à l'occasion de l'exposition ""Bertran Berrenger"" à la Galerie du Bellay, Mont-Saint-Aignan en 2004",ouvrage,images_2/2153.jpg
408,2154,Variations autour d'un tasseau,2010,"Publication, livre, imprimé",,ouvrage,images_2/2154.jpg
409,2155,La fin de l'amiral courbet,2009,"Publication, livre, imprimé",,ouvrage,images_2/2155.jpg
410,2156,Tendre de noir,2011,"Publication, livre, imprimé",,ouvrage,images_2/2156.jpg
410,2157,7.041.5-052 BOC,2013,"Publication, livre, imprimé",,ouvrage,images_2/2157.jpg
411,2158,"Links Mitte Rechts
(Gauche Centre Droite)",2009,"Publication, livre, imprimé, Livre","3 Livres d'artiste
Frottage sur papier",ouvrage,images_2/2158.jpg
411,2159,One of Hundred,2013 - 2014,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2159.jpg
411,2160,One of Hundred,2014,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2160.jpg
411,2161,One of Hundred,2015,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2161.jpg
411,2162,One of Hundred,2015,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2162.jpg
411,2163,One of Hundred,2016,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2163.jpg
411,2164,One of Hundred,2017,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2164.jpg
411,2165,One of Hundred,2017,"Publication, livre, imprimé, Périodique",Impression noir et blanc sur papier,ouvrage,images_2/2165.jpg
411,2166,Périodique One of Hundred,2018 - 2019,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2166.jpg
411,2167,Périodique One of Hundred,2018 - 2019,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2167.jpg
411,2168,Périodique One of Hundred,2018 - 2019,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2168.jpg
411,2169,Périodique One of Hundred,2018 - 2019,"Publication, livre, imprimé, Périodique",Impression sur papier,ouvrage,images_2/2169.jpg
412,2170,L'album photographique de Christian Boltanski 1948-1956,1998,"Publication, livre, imprimé",Offset noir et blanc,ouvrage,images_2/2170.jpg
413,2171,Ombres à gauche et à droite . 1,1981,"Publication, livre, imprimé, Livre",Gravure sur contre-plaqué d'okoumé imprimée en taille douce sur vélin Cuve,ouvrage,images_2/2171.jpg
413,2172,Suite pour Roger Laporte,1984,"Publication, livre, imprimé, Livre","Gravure sur contre-plaqué, imprimée en taille douce
sur vélin",ouvrage,images_2/2172.jpg
413,2173,Célébration de Pâques,1986,"Publication, livre, imprimé, Livre","Gravure sur contre-plaqué réalisée et imprimée
en taille douce",ouvrage,images_2/2173.jpg
414,2174,Flux Flow,s.d.,"Publication, livre, imprimé",Impression offset couleur,ouvrage,images_2/2174.jpg
415,2175,Tyndo de Thouars,2015,"Publication, livre, imprimé",Impression couleur sur papier,ouvrage,images_2/2175.jpg
416,2176,Sans titre,2004,"Publication, livre, imprimé",Carte d'invitation,ouvrage,images_2/2176.jpg
417,2177,Livre,1983,"Publication, livre, imprimé, Livre",Collage sur papier et technique mixte,ouvrage,images_2/2177.jpg
418,2178,Livre Visible à l'oeil nu,1984,"Publication, livre, imprimé, Livre",Gouache et collage sur papier Colombe du Moulin de Larroque,ouvrage,images_2/2178.jpg
419,2179,A last Slata Atsal. Petit atlas des irritations du monde,2007,"Publication, livre, imprimé","35 pages et un dépliant, dot carré cousu collé, offset couleur",ouvrage,images_2/2179.jpg
419,2180,Denis Briand: Frosein-Ter*,mai 2008,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_2/2180.jpg
419,2181,V.L.D.D.P.*,2011,"Publication, livre, imprimé","Leporello 17 plis, offset une couleur",ouvrage,images_2/2181.jpg
419,2182,"Le Plan particulier d'Intervension ""PPI""",2011,"Publication, livre, imprimé","12 pages, agrafées, offset couleur",ouvrage,images_2/2182.jpg
420,2183,Catalogue des Editions Incertain Sens,janvier 2010,"Publication, livre, imprimé, Périodique",Impression sur papier journal,ouvrage,images_2/2183.jpg
421,2184,Holy Bible,2013,"Publication, livre, imprimé","Offset noir et blanc, 768 pages",ouvrage,images_2/2184.jpg
422,2185,Livre Le Journal,1960 - 1984,"Publication, livre, imprimé, Livre",Gravure sur vélin Arches,ouvrage,images_2/2185.jpg
423,2186,Civilité,1990,"Publication, livre, imprimé, Livre",Lithographie et dessin sur papier,ouvrage,images_2/2186.jpg
424,2187,My First Zine,2012,"Publication, livre, imprimé","Encre noire sur papier cyclus, (cover 120gr, inside80gr)",ouvrage,images_2/2187.jpg
425,2188,Page Sucker n°1 - Skull,2002,"Publication, livre, imprimé",208 pages. Broché.,ouvrage,images_2/2188.jpg
425,2189,N°11/ Multitudes,2003,"Publication, livre, imprimé",,ouvrage,images_2/2189.jpg
425,2190,Another Picture of Me as Dracula,2007,"Publication, livre, imprimé",288 pages. Broché. 280 photographies noir et blanc,ouvrage,images_2/2190.jpg
425,2191,Fist,2009,"Publication, livre, imprimé",32 pages. Broché. 16 photographies noir et blanc,ouvrage,images_2/2191.jpg
425,2192,Lobster,2009,"Publication, livre, imprimé",32 pages. Piqûres métal. 16 photographies noir et blanc,ouvrage,images_2/2192.jpg
425,2193,Waterfall,2009,"Publication, livre, imprimé",32 pages. Piqûres métal. 16 photographies noir et blanc,ouvrage,images_2/2193.jpg
425,2194,Purely Diagrammatic - Other Visible Things on Paper not Necessarily Meant to Be Viewed as Dance Scores,2011,"Publication, livre, imprimé",200 pages. Broché.,ouvrage,images_2/2194.jpg
425,2195,Purely Diagrammatic,2011,"Publication, livre, imprimé",,ouvrage,images_2/2195.jpg
425,2196,N°10/04,2012,"Publication, livre, imprimé",,ouvrage,images_2/2196.jpg
425,2197,Else,2012,"Publication, livre, imprimé",,ouvrage,images_2/2197.jpg
426,2198,"Triple encadrement: travail in situ pour 2 couleur
(du journal (U)L.S n°7)",septembre 2010,"Publication, livre, imprimé",,ouvrage,images_2/2198.jpg
427,2199,Lumières,1994,"Publication, livre, imprimé",Sérigraphie sur polyester transparent,ouvrage,images_2/2199.jpg
427,2200,"Maisons pour insomniaques - Rêves n° 1, 2, 3, 4, 5",2003,"Publication, livre, imprimé","Boîtier, photographies",ouvrage,images_2/2200.jpg
428,2201,James Lee Byars,1978,"Publication, livre, imprimé",,ouvrage,images_2/2201.jpg
